id,topic,source,text,replyCount,vaderCatLabel,vaderCat
5a98538a410cf7000162eb72,Weekend,nyt_kaggle,The ceremony on Sunday will probably refer to the  MeToo movement  but supporters of the Times Up initiative arent planning any red carpet actions ,32,high,1.0
5a985b9a410cf7000162eb85,OpEd,nyt_kaggle,The Manhattan tower embodies a th century idea about capitalism  But capitalism has moved on ,144,high,1.0
5a986cf8410cf7000162ebb8,Upshot,nyt_kaggle,A higher price for metals isnt the main concern  its the chance that the global trade system will be undermined ,219,high,1.0
5a987816410cf7000162ebe4,Business,nyt_kaggle,Advertisers  especially smaller ones  complain of inconsistency and gender bias in the process that determines whether images are rejected for being sexually suggestive ,35,high,1.0
5a98781e410cf7000162ebe5,Learning,nyt_kaggle,A young public defender in the Deep South struggles with long hours  low pay and staggering caseloads to bring justice to all ,36,high,1.0
5a9885d5410cf7000162ec11,Foreign,nyt_kaggle,The Polish law makes it a crime to blame the Polish nation for the Holocaust and other Nazi crimes ,22,high,1.0
5a9892ed410cf7000162ec38,OpEd,nyt_kaggle,The tax cuts may look like a gift  but the middle class will end up paying the bill ,703,high,1.0
5a9892f2410cf7000162ec39,OpEd,nyt_kaggle,The gun issue may be the final battle ,1001,high,1.0
5a9892f6410cf7000162ec3a,OpEd,nyt_kaggle,The silent and dutiful communications director departs ,52,high,1.0
5a9893fe410cf7000162ec3d,Metro,nyt_kaggle,The Subway Action Plan is intended to address pressing needs swiftly  yet invests a relatively modest amount in the backbone of the system  signals ,13,high,1.0
5a989570410cf7000162ec43,Washington,nyt_kaggle,The leaks contributed to coverage critical of Hillary Clinton and the Obama administration  That does not fit neatly into President Trumps view of Mr  McCabe as a deep state adversary ,60,high,1.0
5a98961c410cf7000162ec46,Washington,nyt_kaggle,The groups top lobbyist said the president and vice president support the Second Amendment  support strong due process and dont want gun control ,800,high,1.0
5a989bd9410cf7000162ec56,Editorial,nyt_kaggle,The power the president gave his daughter and son in law upended a basic principle of American democracy and is sowing chaos in his administration ,342,high,1.0
5a98a5b8410cf7000162ec72,Express,nyt_kaggle,The storm could cause widespread power failures and severe flooding this weekend  Officials are warning residents that they may have to evacuate ,35,high,1.0
5a98a82e410cf7000162ec77,Editorial,nyt_kaggle,Bad advice  shady deals and incompetence define the presidential son in laws tenure at the White House ,525,high,1.0
5a98b038410cf7000162ec83,Washington,nyt_kaggle,John F  Kelly  the chief of staff  summed up the prevailing mood in the West Wing  God punished me  he joked of his move there last summer ,353,high,1.0
5a98b782410cf7000162ec8c,Editorial,nyt_kaggle,Why would any policymaker with the agenda or values she espouses work for a president so determined to lay waste to them ,548,high,1.0
5a98be3c410cf7000162ec97,Games,nyt_kaggle,Television news commentator Rachel Maddow and veteran constructor Joe DiPietro deliver a Friday puzzle with a wallop ,169,low,0.0
5a98cc62410cf7000162ecae,Climate,nyt_kaggle,Europe is being battered by unusually frigid conditions even as temperatures in the North Pole soar well above normal  Here s the connection  according to experts ,90,high,1.0
5a98d6f6410cf7000162ecba,Foreign,nyt_kaggle,Even as evidence mounts that Moscow interfered in past votes in Italy and elsewhere  it still stands to win in almost any result in Sundays election ,6,high,1.0
5a9904ad410cf7000162ed28,Learning,nyt_kaggle,What story could this image tell ,37,high,1.0
5a9920cb410cf7000162ed5b,Learning,nyt_kaggle,What do you consider to be the defining challenge of your generation and why ,212,high,1.0
5a9920f2410cf7000162ed64,National,nyt_kaggle,A special election in what had been a safe G O P  district is now a close race  in part because of Trump voters who are now disappointed in his presidency ,242,high,1.0
5a9920fc410cf7000162ed67,National,nyt_kaggle,The funeral for Mr  Graham  who died last week at   drew leaders from across the Christian world  as well as President Trump and other dignitaries ,47,high,1.0
5a992102410cf7000162ed68,Business,nyt_kaggle,Want guns out of your stock portfolio  Sick of bad actors like Wells Fargo and Equifax  Youll face at least seven challenges when making an investing plan ,93,high,1.0
5a99210b410cf7000162ed6a,Climate,nyt_kaggle,Interior Department emails obtained by The New York Times in a lawsuit indicate that oil exploration was the central factor in the decision to scale back the monument ,204,high,1.0
5a992110410cf7000162ed6b,Metropolitan,nyt_kaggle,Two young artists remade Annie Hall with a cast from a senior center  As actors and crew bonded  a new kind of love story developed ,67,high,1.0
5a99217b410cf7000162ed6e,RealEstate,nyt_kaggle,Moving into an older apartment or house can sometimes lead to interesting discoveries  Did someone famous live or perform here ,28,low,0.0
5a992b54410cf7000162ed8a,OpEd,nyt_kaggle,Still truckin almost a half century on but a little lost in translation ,150,high,1.0
5a992b56410cf7000162ed8b,OpEd,nyt_kaggle,Myanmar continues to kill its Rohingya  now by denying them health care and sometimes food instead of by wielding machetes and firing bullets ,201,high,1.0
5a992b58410cf7000162ed8c,OpEd,nyt_kaggle,Trumps vainglorious  vandalistic and vulgar presidency makes some people pine for a royal family  Dont ,239,high,1.0
5a992b58410cf7000162ed8d,OpEd,nyt_kaggle,Whenever you disapprove of young people  youre in the wrong  because youre going to die and theyll get to write history ,790,high,1.0
5a992b59410cf7000162ed8e,OpEd,nyt_kaggle,What is at stake in this dispute is nothing less than American rule of law ,127,high,1.0
5a992b5b410cf7000162ed90,OpEd,nyt_kaggle,Clues to global intrigue in the Instagram account of a jailed prostitute ,235,high,1.0
5a992ec8410cf7000162ed9e,Well,nyt_kaggle,Whether you are contagious may depend on how long you have been sick  and not necessarily on whether you are coughing and sneezing ,32,high,1.0
5a992ece410cf7000162ed9f,Well,nyt_kaggle,My mother nearly destroyed me when I was young  but my affection for her increased as the woman she once was diminished ,109,high,1.0
5a992ed7410cf7000162eda1,Metro,nyt_kaggle,Friday  Treacherous weather  your weekend lineup  and an Oscars preview ,15,high,1.0
5a994aed410cf7000162edf4,Culture,nyt_kaggle,A handful of artists used themes from the Oscar nominated film to create alternative posters  Here are four of the standouts ,10,low,0.0
5a994d00410cf7000162ee00,National,nyt_kaggle,Friday  The  MeToo movement mixes with tight award races  the Weinstein Company will be sold after all  and a look back at the Golden Gate Bridges groundbreaking ,20,high,1.0
5a995c17410cf7000162ee2f,Business,nyt_kaggle,In a series of early morning tweets  the president defended his decision to impose stiff tariffs on steel and aluminum ,715,high,1.0
5a995ff9410cf7000162ee3a,Culture,nyt_kaggle,At the New York Academy of Art  facial reconstruction  fusing art and science  may help identify the missing  including migrants ,10,high,1.0
5a996715410cf7000162ee55,Arts&Leisure,nyt_kaggle,Melissa Rosenberg  the screenwriter of the Twilight movies and a former head writer on Dexter  is the fury behind the Marvel TV avenger ,11,low,0.0
5a996d3f410cf7000162ee6d,Washington,nyt_kaggle,President Trump is finally following through on the trade crackdowns that terrify Republican leaders in Congress and many economists ,261,high,1.0
5a9972ac410cf7000162ee7e,National,nyt_kaggle,A fierce storm downed power lines  forced the cancellation of thousands of flights and inundated coastal roads with churning seawater on Friday ,127,high,1.0
5a99783f410cf7000162ee8f,OpEd,nyt_kaggle,Young people ought to have a say in how school shootings are best prevented ,673,high,1.0
5a9979f247de81a9012095b2,Dining,nyt_kaggle,As comforting as shrimp and grits  this dish puts savory  golden polenta front and center ,50,low,0.0
5a997c10410cf7000162ee96,SundayBusiness,nyt_kaggle,A reader has eight years to go until retirement  at a job that has become almost unbearable  Is it better to explore other options even if that means taking a step backward  or to play it safe and ride it out ,10,high,1.0
5a99853447de81a901209634,Dining,nyt_kaggle,In this cozy weeknight supper  roasted cauliflower meets pasta  blue cheese and plenty of golden leeks ,36,low,0.0
5a99914047de81a9012096bb,SundayBusiness,nyt_kaggle,Markets like to look into the future  and with this latest trade policy  they don t like what they see ,87,high,1.0
5a999bbd410cf7000162eebd,Dining,nyt_kaggle,The borough that produces so many local beers and spirits is pouring a new product at Brooklyn Kura  the first sake brewery in New York State ,32,high,1.0
5a99a69a47de81a90120973c,Upshot,nyt_kaggle,Readers debate a recent study showing that baby led weaning may not reduce the likelihood of obesity for babies compared to traditional spoon feeding ,9,low,0.0
5a99ad0e47de81a901209755,Science,nyt_kaggle,Researchers are struggling to understand what causes self neglect  and how to fix it ,263,high,1.0
5a99c2ec410cf7000162eedf,Styles,nyt_kaggle,The George W  Bush museum offers a few pantsuits and gowns  but also artifacts that show how presidential spouses have contributed to history ,6,low,0.0
5a99d78747de81a90120986e,SundayBusiness,nyt_kaggle,A Detroit native looks homeward with ambitious plans to build a fashion center that he hopes will play a key part in the citys economic renewal ,6,high,1.0
5a99e10e47de81a901209890,Editorial,nyt_kaggle,A chaotic White House has come up with a chaotic trade policy ,526,high,1.0
5a99e885410cf7000162eef6,OpEd,nyt_kaggle,Before  troops were convinced they could win the war  After  all they wanted was to go home alive ,156,high,1.0
5a99f37147de81a9012098cf,OpEd,nyt_kaggle,These days  even flattery may get you nowhere ,295,high,1.0
5a99fa59410cf7000162eefb,OpEd,nyt_kaggle,But where is the free world ,339,high,1.0
5a9a01c847de81a9012098fa,Business,nyt_kaggle,There is a heated fight about when  where and how the next generation of cell service gets delivered ,45,high,1.0
5a9a060247de81a901209906,National,nyt_kaggle,Dr  Wilson was a deft  busy neurosurgeon in San Francisco but still found time to establish a leading center for the study of tumors ,20,low,0.0
5a9a0fbc47de81a901209921,Games,nyt_kaggle,Damon Gulczynski makes us feel like dharma bums ,79,low,0.0
5a9a723f410cf7000162ef1d,RealEstate,nyt_kaggle,Can anything be done if the city plants a tree in the sidewalk in front of your house ,73,high,1.0
5a9a729047de81a9012099cc,Metro,nyt_kaggle,Nakesha Williams resisted help from social workers  friends and acquaintances  some who only knew her as a homeless woman  and others who knew of her past ,1018,high,1.0
5a9aacc747de81a901209a2d,OpEd,nyt_kaggle,Until now  Trumps economic ignorance hasnt mattered much  But that may be changing ,425,high,1.0
5a9ad49b47de81a901209a7f,Games,nyt_kaggle,Is that  Emily Cox and Henry Rathvon  Or are those two golden statues ,13,low,0.0
5a9ae197410cf7000162ef56,Business,nyt_kaggle,Tariffs would help steel and aluminum makers that President Trump championed  But manufacturers using their products may be in for harder times ,686,high,1.0
5a9aefb547de81a901209ac8,OpEd,nyt_kaggle,Big victims  real estate  farmers  and anyone with a lot of leverage ,341,high,1.0
5a9af6de47de81a901209ad7,Foreign,nyt_kaggle,The new owner of the Trump International Hotel in Panama City wants the Trump brand gone  The presidents family business refuses  The standoff has not been pretty ,399,high,1.0
5a9af7c7410cf7000162ef5b,OpEd,nyt_kaggle,Give kids the franchise  but let their parents exercise it ,189,high,1.0
5a9af7c9410cf7000162ef5c,OpEd,nyt_kaggle,In the wake of Harvey Weinstein  will Hollywood let women into the boys club  or is it all wishful thinking ,186,high,1.0
5a9af7d1410cf7000162ef5e,OpEd,nyt_kaggle,The Oscars arrive amid  MeToo enlightenment  The movies have a murkier history ,361,high,1.0
5a9af7d447de81a901209adc,OpEd,nyt_kaggle,We cant fight technology the way we fought Big Tobacco ,28,high,1.0
5a9af7d247de81a901209ada,OpEd,nyt_kaggle,Anti Trump anger is an unexploded bomb  its volatility contained by anticipation of a huge Democratic wave in November  What if there isnt one ,561,high,1.0
5a9af80b47de81a901209ae4,OpEd,nyt_kaggle,We need a vision that can stand proudly in competition with that of Steve Bannon and Vladimir Putin ,205,high,1.0
5a9affa347de81a901209aed,OpEd,nyt_kaggle,We deserve films that dont teach us to hate ourselves ,453,high,1.0
5a9b290647de81a901209b3c,Games,nyt_kaggle,Byron Walden sees your phrase and raises it by one ,109,high,1.0
5a9b3cdd47de81a901209b66,OpEd,nyt_kaggle,Educators go on strike in a state where leaders have neglected their constituents ,53,high,1.0
5a9b45aa410cf7000162ef81,Insider,nyt_kaggle,My assignment  in advance of the March  elections  was to portray the lack of services for working mothers  And here I was scrambling for child care ,19,low,0.0
5a9bc3ca410cf7000162efac,National,nyt_kaggle,Requirements for the elite EB  visa leave far more room for interpretation than its reputation and nickname suggest ,126,high,1.0
5a9bc3d347de81a901209c45,Washington,nyt_kaggle,Primary elections in Texas on Tuesday and Illinois this month will test the growing divide in the Democratic Party between bold liberalism and tradition ,496,high,1.0
5a9bc3e047de81a901209c46,SpecialSections,nyt_kaggle,A couples yearlong home renovation on Isle au Haut in Maine was undone in moments by bolts from the sky ,10,low,0.0
5a9be568410cf7000162efbb,Sports,nyt_kaggle,The Briton ran a mile in     becoming the first man ever to do so  breaking through a mystical barrier and creating a seminal moment in sports history ,52,high,1.0
5a9c240f47de81a901209d25,Metro,nyt_kaggle,Mayor Bill de Blasio pressed for more spending on housing plan last year even as officials saw headwinds after the election of President Trump ,21,high,1.0
5a9c45ce410cf7000162efef,National,nyt_kaggle,School resource officers like the one under scrutiny following the Florida shooting are expected to act as counselors and instructors as well as the first line of defense ,26,high,1.0
5a9c506a410cf7000162eff6,Culture,nyt_kaggle,Guillermo del Toro won best director  Frances McDormand won best actress and Gary Oldman won best actor for Darkest Hour ,530,high,1.0
5a9c527347de81a901209d8d,Editorial,nyt_kaggle,The presidents praise of Xi Jinpings authoritarian rule goes against basic American principles ,500,high,1.0
5a9c52ea410cf7000162eff8,OpEd,nyt_kaggle,Germans like to think were saving the liberal world order  But were also happy to let others do the real work ,62,high,1.0
5a9c5a6e47de81a901209da8,Foreign,nyt_kaggle,His support for the end of presidential term limits may have been made in jest  but it found an appreciative audience among supporters of the Chinese presidents move to abolish term limits ,42,high,1.0
5a9c5e7a410cf7000162f000,Business,nyt_kaggle,In a bid to curb sexual harassment  one city is reserving seats and space for female passengers  The problem  Men are claiming them ,9,high,1.0
5a9c6158410cf7000162f002,Insider,nyt_kaggle,Gina Kolata  a Times science reporter  admitted she cant bear to look at what bullets do to bodies  Then she was asked to write a story about it ,13,high,1.0
5a9c6a86410cf7000162f005,Washington,nyt_kaggle,The delay reflects President Trumps largely passive response to the interference and doubts by Secretary of State Rex W  Tillerson in his departments ability to spend its money wisely ,335,high,1.0
5a9c6b7f47de81a901209dc9,Business,nyt_kaggle,About a dozen venture capitalists recently took a bus tour through the Midwest  and a funny thing happened  They caught the heartland bug ,160,high,1.0
5a9c70a347de81a901209ddd,Washington,nyt_kaggle,Ms  Conway  one of the few remaining top aides from the campaign  has dialed back news media appearances and made other adjustments to survive in a chaotic administration ,251,high,1.0
5a9c767847de81a901209ded,Foreign,nyt_kaggle,With President Trump abandoning leadership of the global order and Mr  Xi challenging it  Europe sees an increased risk to its livelihood and its values ,82,high,1.0
5a9c769847de81a901209def,Business,nyt_kaggle,Top White House aides indicated some companies could be exempt from a plan to impose aluminum and steel tariffs even as they left room for the president to change his plans ,122,high,1.0
5a9c7a7847de81a901209e07,Metro,nyt_kaggle,Getting reacquainted on the uptown A ,9,low,0.0
5a9c7a7947de81a901209e09,Games,nyt_kaggle,Lynn Lempel dresses us for the occasion ,71,high,1.0
5a9c7b4947de81a901209e0e,OpEd,nyt_kaggle,I never wanted the responsibility of shaping young minds  Now its keeping me up at night ,298,high,1.0
5a9c8fb3410cf7000162f01a,Sports,nyt_kaggle,While still fighting to improve their own situation  members of the womens national team have become sounding boards and guides for others with similar goals ,6,high,1.0
5a9c954347de81a901209ea8,Business,nyt_kaggle,Artificial intelligence video tools make it relatively easy to put one persons face on another persons body with few traces of manipulation  I tried it on myself  What could go wrong ,64,high,1.0
5a9c956947de81a901209ea9,Business,nyt_kaggle,San Francisco s middle class  including teachers  copywriters and others  are engaging in an unusual experiment in communal living  Starcity  a new developer  is creating dorm rooms expressly for them ,208,high,1.0
5a9c988247de81a901209ede,Business,nyt_kaggle,A provision in a Senate bill aimed at easing Dodd Franks restrictions on smaller banks could pave the way for rollbacks for big banks  critics say ,32,high,1.0
5a9c9ef7410cf7000162f01f,OpEd,nyt_kaggle,Motor vehicle crashes kill more young people than shootings  and the issue is less affected by politics ,176,high,1.0
5a9ca2df410cf7000162f021,OpEd,nyt_kaggle,The presidents reality always seems to return to delusional narcissism ,676,high,1.0
5a9ca2ec47de81a901209f48,Foreign,nyt_kaggle,There was no outright winner  but the likely result will be a government in Italy that is significantly less invested in a united Europe ,109,high,1.0
5a9cb2bc47de81a901209ff9,Weekend,nyt_kaggle,As usual  Greg puts the episodes big idea into words  Maybe grand gestures are the best we can offer in a dying civilization ,11,high,1.0
5a9cb42347de81a90120a011,Culture,nyt_kaggle,This weeks episode took place almost entirely on a vast ocean of garbage  an appropriate symbol in many respects ,33,high,1.0
5a9d56d947de81a90120a42c,Smarter Living,nyt_kaggle,Youve been avoiding it long enough ,25,high,1.0
5a9d56e347de81a90120a44a,Washington,nyt_kaggle,Mr  Carson has been whipsawed by a job he has found puzzling  with his goals undermined by his indecisiveness  his staffing mistakes and a president indifferent to his departments mission ,679,high,1.0
5a9d563147de81a90120a1a6,Upshot,nyt_kaggle,New evidence suggests a shift  possibly because of a subtle fear of boys and the trouble they might bring ,189,high,1.0
5a9d563647de81a90120a1b4,National,nyt_kaggle,Before Dr  Lawrence G  Nassar was imprisoned for abusing gymnasts  a local prosecutors office opted not to pursue charges  The prosecutor had his own troubles ,67,high,1.0
5a9d563447de81a90120a1ae,Upshot,nyt_kaggle,Its the No   killer among illicit drugs in the U S  and kills more African Americans than heroin does ,23,high,1.0
5a9d563547de81a90120a1b1,Travel,nyt_kaggle,Can a cruise skeptic enjoy four days on the high seas with his family  Mickey and a bunch of princesses ,419,high,1.0
5a9d563747de81a90120a1b7,Washington,nyt_kaggle,President Trump has responded to Russias ramped up nuclear arsenal and cyberweapons with a mix of Cold War era approaches and virtual silence ,648,high,1.0
5a9d563947de81a90120a1c0,RealEstate,nyt_kaggle,A group of friends shares more than similar interests  They also pass along an affordable apartment in Astoria  Queens  to one another ,41,high,1.0
5a9d564b47de81a90120a1fc,Learning,nyt_kaggle,Look closely at this image  stripped of its caption  and join the moderated conversation about what you and other students see ,569,high,1.0
5a9d565e47de81a90120a23c,OpEd,nyt_kaggle,Theyre not the end of the world  and may even do some good ,431,high,1.0
5a9d565d47de81a90120a23b,OpEd,nyt_kaggle,The image of unshakable peacefulness and tolerance is a Western stereotype that defies history and simplifies human nature ,362,high,1.0
5a9d565f47de81a90120a241,OpEd,nyt_kaggle,Its not about a funding crisis  its about turning retirement savers into passive investors ,484,high,1.0
5a9d567247de81a90120a28f,Metro,nyt_kaggle,Monday  Positive stories from the underground  celebrating Alice Coltrane  and the Bunion Derby ,6,low,0.0
5a9d567147de81a90120a28a,Well,nyt_kaggle,A new study suggests that exposure to bright light before bedtime can throw childrens body clocks out of whack ,31,high,1.0
5a9d567547de81a90120a293,Well,nyt_kaggle,I read nutrition labels before I buy anything in a package  I practice portion control  and I exercise and weigh myself every day ,517,high,1.0
5a9d56c6410cf7000162f063,Learning,nyt_kaggle,Do you think the most deserving nominees won Oscars ,5,low,0.0
5a9d5968410cf7000162f07b,Foreign,nyt_kaggle,In Italys first national vote in five years  much of the countrys political landscape was overturned  Heres why ,126,high,1.0
5a9d6284410cf7000162f088,Games,nyt_kaggle,A look at one of the most revealed entries from the past week of crosswords ,5,low,0.0
5a9d6b7247de81a90120a5ce,Science,nyt_kaggle,With an outbreak in its second year  officials are trying to vaccinate  million people against the virus  The government was slow to act  critics say ,7,high,1.0
5a9d72fb410cf7000162f090,Business,nyt_kaggle,The president tweeted on Monday that tariffs of steel and aluminum could be removed from Canada and Mexico if a fair Nafta is signed  while Paul D  Ryan bashed the tariffs ,698,high,1.0
5a9d77a847de81a90120a631,Culture,nyt_kaggle,The public television show  a fixture for generations of children  made its national debut in   PBS will celebrate the anniversary with a special ,70,high,1.0
5a9d7ca447de81a90120a64e,Foreign,nyt_kaggle,The city  an emblem of a bilingual  multicultural Canada  nevertheless remains buffeted by the cultural battles of the past ,12,high,1.0
5a9d7f6647de81a90120a661,BookReview,nyt_kaggle,Our critics chose  remarkable books by women that are shaping the way we read and write fiction in the st century ,33,high,1.0
5a9d81b5410cf7000162f0a3,Dining,nyt_kaggle,The island nations geothermal heat is often used to bake bread  but our writer wondered if it could fire a whole meal  then set out to do that ,34,low,0.0
5a9d866b47de81a90120a68d,Science,nyt_kaggle,Satellite images and a drone discovered about   million Adelie penguins living in the Danger Islands  one of two species whose habitats require ice ,5,low,0.0
5a9d8eae47de81a90120a6d6,Sports,nyt_kaggle,Divorced parents in Pittsburgh are in a legal dispute over whether their  year old son should be allowed to play football ,49,high,1.0
5a9d90ca47de81a90120a6da,Science,nyt_kaggle,There are far too few psychiatric beds in the United States  researchers say  But debate rages over what to do with those who require long term care ,108,high,1.0
5a9d93ba47de81a90120a6e3,Well,nyt_kaggle,In patients with coronary heart disease  exercise lowered the risk of dying  while weight loss did not ,48,high,1.0
5a9d95e647de81a90120a6ed,Washington,nyt_kaggle,Hosting Prime Minister Benjamin Netanyahu of Israel  the president said he still had a good chance of forging peace  but a deal seems further away than ever ,328,high,1.0
5a9d970f47de81a90120a6f9,Science,nyt_kaggle,A South American hummingbirds noise is well above the normal hearing range of most birds  perhaps to stand out amid the din of other species in its habitat ,8,high,1.0
5a9d9a9747de81a90120a711,Metro,nyt_kaggle,In his second attempt to replace Carmen Farina  the mayor selected Richard A  Carranza  the Houston schools superintendent  who accepted at City Hall ,95,high,1.0
5a9da2c9410cf7000162f0b7,OpEd,nyt_kaggle,The appropriation of a feminist theme for selling whiskey to women is nothing if not ironic ,115,high,1.0
5a9dab5f47de81a90120a7ae,Washington,nyt_kaggle,Mr  Nunberg set cable news and social media alight after he said he was subpoenaed to go before a grand jury  but was unlikely to appear or provide documents he was ordered to hand over ,265,high,1.0
5a9db26347de81a90120a7cc,Science,nyt_kaggle,The Ohio federal judge overseeing hundreds of opioid lawsuits wants a swift settlement with solutions  But first he must tame skeptical legal lions ,114,high,1.0
5a9dc9d547de81a90120a928,Editorial,nyt_kaggle,The president has changed his mind about offering federal support for a critical underwater project between New York and New Jersey ,58,high,1.0
5a9dcbfd47de81a90120a93b,Metro,nyt_kaggle,At the right register at the right time ,11,high,1.0
5a9dcc0847de81a90120a93d,OpEd,nyt_kaggle,Why you should worry when Trump talks tough and stupid on trade ,817,high,1.0
5a9ddfcd47de81a90120a999,Summary,nyt_kaggle,A senior editor on The Timess interactive news desk explains why crunching the returns feels a little like a competitive rocket launch ,5,high,1.0
5a9dead647de81a90120a9cb,OpEd,nyt_kaggle,There wont be a snap back to the democracy we knew before ,1053,high,1.0
5a9ded3d410cf7000162f0ec,Metro,nyt_kaggle,Richard A  Carranza grew up in Arizona and worked his way through college as a musician  He described himself as a mariachi masquerading as a superintendent ,25,high,1.0
5a9dee8d47de81a90120a9dd,Business,nyt_kaggle,Investment firms like Larry Finks BlackRock have preached social responsibility  With guns  they can use their influence to achieve it ,20,high,1.0
5a9df2d7410cf7000162f0f2,OpEd,nyt_kaggle,All over the United States  women are leading citizen rebellions ,568,high,1.0
5a9df339410cf7000162f0f3,Washington,nyt_kaggle,Republicans intensified pressure on President Trump to relent on his steel and aluminum tariffs  while the president indicated he might provide exemptions for certain countries ,248,high,1.0
5a9e00d2410cf7000162f0f9,Culture,nyt_kaggle,The characters in Martyna Majoks new play come from Poland  Afghanistan  Honduras and elsewhere  Illegal or not  theyre New Yorkers now ,5,high,1.0
5a9e043e47de81a90120aa27,Culture,nyt_kaggle,Written by the screenwriter  director and novelist John Sayles  this weeks episode swapped action for oratory punch ,9,high,1.0
5a9e0441410cf7000162f0fc,Games,nyt_kaggle,Bruce Greig makes his New York Times Crossword debut ,99,low,0.0
5a9e0db0410cf7000162f0fe,OpEd,nyt_kaggle,Italians opt for illiberal chaos  splitting Europe further ,302,high,1.0
5a9e3cf347de81a90120aad2,Learning,nyt_kaggle,Could your pet be a social media star ,5,high,1.0
5a9e4b41410cf7000162f12d,Learning,nyt_kaggle,Has Starcity invented a housing idea that you think your generation might both need and embrace  Why or why not ,22,high,1.0
5a9e598a47de81a90120ab23,Learning,nyt_kaggle,What common elements are thought to make up national identity  What evidence is there that this idea is made up ,7,high,1.0
5a9e66d547de81a90120ab46,BookReview,nyt_kaggle,Detective stories from around the world ,10,low,0.0
5a9e670847de81a90120ab4c,Washington,nyt_kaggle,Bryant Neal Vinas  a convicted terrorist  thought he would be rewarded for telling the F B I  everything he knew  Instead  he is living unprotected in New York ,53,high,1.0
5a9e671947de81a90120ab4e,Travel,nyt_kaggle,Did our  Places Traveler love Disney Springs  Fla   No  But she did love that other people love it ,87,high,1.0
5a9e671d410cf7000162f143,Culture,nyt_kaggle,More than a year after his death  the poet  novelist and singer songwriter is experiencing a cultural resurgence in the city of his birth ,71,high,1.0
5a9e6725410cf7000162f144,National,nyt_kaggle,For more than a century  major teacher strikes like the one in West Virginia have come as educators have been asked to shoulder societys biggest challenges and ills ,104,high,1.0
5a9e6731410cf7000162f145,RealEstate,nyt_kaggle,To paint or not to paint  Experts offer advice on how to deal with an exposed brick wall that doesnt have a nice patina ,9,low,0.0
5a9e6734410cf7000162f146,Business,nyt_kaggle,A new documentary from Peter Schweizer  the man who gave the world Clinton Cash  signals a revised strategy for conservatives in the culture wars ,129,high,1.0
5a9e674247de81a90120ab54,Styles,nyt_kaggle,Meet the roller derby athletes who are reclaiming their space  promoting female empowerment and standing up for indigenous people ,6,low,0.0
5a9e715547de81a90120ab6f,OpEd,nyt_kaggle,In calling for more troops  the general wasnt guilty of hubris  He was guilty of naivete ,57,high,1.0
5a9e715347de81a90120ab6e,OpEd,nyt_kaggle,The lack of political leadership explains why the teachers strike drags on ,31,high,1.0
5a9e74e647de81a90120ab7d,SpecialSections,nyt_kaggle,Rolls Royce and Bentley  the cars of royalty and deep wealth  will be bringing several of their models to the show and will unveil a few surprises ,34,high,1.0
5a9e74e847de81a90120ab7f,Metro,nyt_kaggle,Tuesday  More winter weather  Feminist Film Week  and a love triangle among hawks ,12,high,1.0
5a9e7534410cf7000162f158,Well,nyt_kaggle,Alternative therapies can pose risks  so its important to discuss them with your pediatrician ,83,high,1.0
5a9e7b9847de81a90120abaa,Foreign,nyt_kaggle,The North told South Korean envoys it is willing to negotiate with the United States on abandoning its nuclear weapons  President Trump welcomed what he called possible progress ,697,high,1.0
5a9e82cb47de81a90120abd6,Upshot,nyt_kaggle,In early voting for Tuesdays primary in Texas  Democratic voters have far outnumbered Republicans  a sign of a partisan gap in enthusiasm ,14,high,1.0
5a9eab0c47de81a90120aca1,Business,nyt_kaggle,The move by the Committee on Foreign Investment in the United States complicates an already contentious deal ,34,high,1.0
5a9ebd6f47de81a90120ad1b,Science,nyt_kaggle,Were able to locate sound because our brains grasp the shape of our ears  When that shape changes  we need time and practice to adapt ,9,low,0.0
5a9ebea6410cf7000162f1ad,Dining,nyt_kaggle,A Chinese restaurant famous for Peking duck has lost some of its quack on the way to New York ,48,high,1.0
5a9ec95547de81a90120ad73,Insider,nyt_kaggle,The Edit  a New York Times newsletter  at first sought to find five contributors  Now well bring on even more  Heres an update on the process ,29,high,1.0
5a9ecc2e410cf7000162f1c1,Dining,nyt_kaggle,The cuisine of Indias best known chef  Sanjeev Kapoor  is being brought to California by a couple with no culinary experience but plenty of passion ,34,high,1.0
5a9ed46c47de81a90120adc9,Metro,nyt_kaggle,Three jurors in the trial of Joseph Percoco asked to be dismissed  citing fundamental differences  The judge sent them back to the jury room ,10,high,1.0
5a9edcfc47de81a90120adff,Business,nyt_kaggle,So called neural networks have greatly advanced artificial intelligence  But understanding how computers make their decisions can be difficult ,24,high,1.0
5a9eede147de81a90120ae67,Well,nyt_kaggle,People who monitor their own blood pressure tended to get better control than those who relied on their doctor ,28,high,1.0
5a9ef25247de81a90120ae79,Editorial,nyt_kaggle,It seems President Moon Jae in of South Korea got what Washington has asked for  an agreement to consider eliminating nuclear weapons ,197,high,1.0
5a9ef48e47de81a90120ae89,OpEd,nyt_kaggle,When he died  Byron Levy left behind a vast inheritance  of drawings ,56,low,0.0
5a9ef87747de81a90120aea3,Business,nyt_kaggle,The company said the employee  who was fired  acted alone and that the restaurants would be reimbursed for the fraudulent no shows ,14,high,1.0
